,video_id,frame_id,object,confidence,quantity,bbox_x,bbox_y,bbox_w,bbox_h
957,L21_V01,12303,chair,0.7822,1,777,403,101,120
958,L21_V01,12303,tvmonitor,0.7657,2,851,293,345,213
959,L21_V01,12303,tvmonitor,0.4276,2,502,329,263,306
960,L21_V01,12303,laptop,0.577,3,502,329,263,306
961,L21_V01,12303,laptop,0.5695,3,0,392,506,246
962,L21_V01,12303,laptop,0.3453,3,738,539,146,75
963,L21_V01,12303,book,0.4705,1,738,539,146,75
964,L21_V01,12376,laptop,0.9394,1,0,0,1279,719
965,L21_V01,12478,person,0.9308,1,466,52,705,666
966,L21_V01,12574,person,0.8726,1,285,37,919,681
967,L21_V01,12574,cup,0.3468,1,131,556,119,82
968,L21_V01,12764,person,0.968,1,380,0,899,638
969,L21_V01,12764,cell phone,0.8453,2,417,159,113,164
970,L21_V01,12764,cell phone,0.3511,2,1205,252,74,200
971,L21_V01,12764,book,0.3039,1,0,73,149,363
972,L21_V01,12765,person,0.9697,1,377,0,902,638
973,L21_V01,12765,cell phone,0.797,2,413,160,114,163
974,L21_V01,12765,cell phone,0.4107,2,1205,252,74,200
975,L21_V01,12844,person,0.94,2,76,-4,588,639
976,L21_V01,12844,person,0.9252,2,492,-1,778,642
977,L21_V01,12844,tie,0.7155,2,819,594,60,125
978,L21_V01,12844,tie,0.3057,2,824,594,56,45
979,L21_V01,12844,chair,0.4824,1,1020,340,260,299
980,L21_V01,12914,person,0.8804,4,404,138,538,420
981,L21_V01,12914,person,0.8683,4,891,0,388,639
982,L21_V01,12914,person,0.8295,4,84,132,414,506
983,L21_V01,12914,person,0.336,4,390,135,573,583
984,L21_V01,12914,tie,0.3642,1,587,510,37,47
985,L21_V01,12987,laptop,0.9017,2,44,214,633,407
986,L21_V01,12987,laptop,0.3755,2,44,214,1098,422
987,L21_V01,12987,person,0.8782,1,610,220,668,373
988,L21_V01,12987,book,0.808,8,965,33,141,272
989,L21_V01,12987,book,0.7121,8,1105,33,145,271
990,L21_V01,12987,book,0.5357,8,1039,35,69,271
991,L21_V01,12987,book,0.5076,8,873,151,61,149
992,L21_V01,12987,book,0.4997,8,928,156,41,146
993,L21_V01,12987,book,0.4555,8,1182,36,69,248
994,L21_V01,12987,book,0.3781,8,873,152,97,150
995,L21_V01,12987,book,0.353,8,1222,0,55,263
996,L21_V01,12987,cup,0.6423,2,757,433,120,123
997,L21_V01,12987,cup,0.4709,2,663,464,101,92
998,L21_V01,12987,cell phone,0.4422,1,638,102,108,143
999,L21_V01,12987,tvmonitor,0.4321,1,46,216,628,404
1000,L21_V01,13074,person,0.9207,3,696,5,584,679
1001,L21_V01,13074,person,0.9161,3,0,54,509,657
1002,L21_V01,13074,person,0.725,3,1113,0,166,147
1003,L21_V01,13074,cell phone,0.7868,2,698,485,43,70
1004,L21_V01,13074,cell phone,0.3047,2,709,608,44,30
1005,L21_V01,13074,laptop,0.439,1,474,435,257,175
1006,L21_V01,13074,tvmonitor,0.4,2,473,435,264,174
1007,L21_V01,13074,tvmonitor,0.3162,2,474,435,257,175
1008,L21_V01,13074,book,0.3698,3,897,401,61,116
1009,L21_V01,13074,book,0.3083,3,861,422,41,112
1010,L21_V01,13074,book,0.3075,3,918,406,41,111
1011,L21_V01,13141,person,0.9417,20,151,141,253,442
1012,L21_V01,13141,person,0.9216,20,636,132,202,402
1013,L21_V01,13141,person,0.9079,20,916,90,180,367
1014,L21_V01,13141,person,0.8838,20,319,138,207,454
1015,L21_V01,13141,person,0.88,20,454,148,180,364
1016,L21_V01,13141,person,0.8342,20,797,134,130,307
1017,L21_V01,13141,person,0.8054,20,50,109,167,379
1018,L21_V01,13141,person,0.7648,20,1088,137,182,241
1019,L21_V01,13141,person,0.6802,20,0,70,118,459
1020,L21_V01,13141,person,0.6056,20,581,183,84,307
1021,L21_V01,13141,person,0.5429,20,1056,179,45,70
1022,L21_V01,13141,person,0.4891,20,182,211,55,82
1023,L21_V01,13141,person,0.4701,20,638,173,59,88
1024,L21_V01,13141,person,0.4495,20,1249,148,30,170
1025,L21_V01,13141,person,0.4419,20,442,179,53,77
1026,L21_V01,13141,person,0.4127,20,581,184,82,171
1027,L21_V01,13141,person,0.3708,20,1086,162,38,84
1028,L21_V01,13141,person,0.3624,20,1085,135,184,361
1029,L21_V01,13141,person,0.3585,20,193,181,49,107
1030,L21_V01,13141,person,0.3345,20,915,171,37,61
1031,L21_V01,13197,person,0.96,13,508,71,499,566
1032,L21_V01,13197,person,0.9533,13,0,113,360,604
1033,L21_V01,13197,person,0.9449,13,153,58,474,579
1034,L21_V01,13197,person,0.9038,13,989,156,263,483
1035,L21_V01,13197,person,0.8738,13,855,155,162,419
1036,L21_V01,13197,person,0.8466,13,627,206,75,126
1037,L21_V01,13197,person,0.8021,13,77,207,48,113
1038,L21_V01,13197,person,0.6088,13,2,219,85,132
1039,L21_V01,13197,person,0.5318,13,565,196,106,199
1040,L21_V01,13197,person,0.5243,13,39,218,50,111
1041,L21_V01,13197,person,0.5028,13,0,204,87,148
1042,L21_V01,13197,person,0.4943,13,0,189,42,163
1043,L21_V01,13197,person,0.3448,13,509,57,160,342
1044,L21_V01,13197,tie,0.8598,3,429,418,50,219
1045,L21_V01,13197,tie,0.3921,3,47,294,21,35
1046,L21_V01,13197,tie,0.3283,3,147,431,45,79
1047,L21_V01,13197,tvmonitor,0.4121,1,944,223,92,62
1048,L21_V01,13254,laptop,0.9179,1,75,92,1004,546
1049,L21_V01,13254,person,0.5774,5,0,0,689,635
1050,L21_V01,13254,person,0.5388,5,654,0,626,383
1051,L21_V01,13254,person,0.4549,5,0,100,693,535
1052,L21_V01,13254,person,0.3617,5,29,1,725,634
1053,L21_V01,13254,person,0.3278,5,101,0,642,98
1054,L21_V01,13254,cell phone,0.4747,1,510,238,149,104
1055,L21_V01,13254,tvmonitor,0.3454,1,72,91,1001,548
1056,L21_V01,13255,laptop,0.9221,1,93,90,990,549
1057,L21_V01,13255,person,0.8993,3,0,29,733,606
1058,L21_V01,13255,person,0.7013,3,656,0,624,379
1059,L21_V01,13255,person,0.3695,3,104,0,639,97
1060,L21_V01,13300,laptop,0.3831,2,351,314,236,178
1061,L21_V01,13300,laptop,0.3495,2,352,309,288,185
1062,L21_V01,13301,laptop,0.3626,1,352,315,237,178
1063,L21_V01,13301,mouse,0.3105,1,19,89,88,82
1064,L21_V01,13344,aeroplane,0.824,2,71,69,1117,433
1065,L21_V01,13344,aeroplane,0.4816,2,73,67,1115,561
1066,L21_V01,13344,bottle,0.3911,1,518,432,91,87
1067,L21_V01,13421,aeroplane,0.729,1,1,0,1279,637
1068,L21_V01,13487,person,0.9737,1,648,70,514,567
1069,L21_V01,13487,tie,0.9092,1,846,340,56,195
1070,L21_V01,13487,cell phone,0.4324,1,789,602,141,34
1071,L21_V01,13488,person,0.9736,1,648,70,515,567
1072,L21_V01,13488,tie,0.9071,1,845,340,56,195
1073,L21_V01,13488,cell phone,0.4048,1,787,602,142,34
1074,L21_V01,13488,book,0.3056,1,787,617,146,22
1075,L21_V01,13726,person,0.8534,4,380,275,96,232
1076,L21_V01,13726,person,0.8307,4,663,299,131,337
1077,L21_V01,13726,person,0.6149,4,471,295,93,192
1078,L21_V01,13726,person,0.3077,4,660,345,56,182
1079,L21_V01,13726,motorbike,0.8046,1,303,339,290,184
1080,L21_V01,13726,dog,0.3419,1,622,354,72,75
1081,L21_V01,13808,snowboard,0.4308,1,251,558,926,80
1082,L21_V01,13808,boat,0.3382,2,359,0,919,565
1083,L21_V01,13808,boat,0.3332,2,1,0,1279,636
1084,L21_V01,13887,person,0.9499,4,761,323,363,242
1085,L21_V01,13887,person,0.9485,4,195,286,246,273
1086,L21_V01,13887,person,0.9292,4,425,322,187,174
1087,L21_V01,13887,person,0.9143,4,532,282,150,165
1088,L21_V01,13887,chair,0.8885,4,99,469,99,117
1089,L21_V01,13887,chair,0.8814,4,339,370,114,139
1090,L21_V01,13887,chair,0.7615,4,1218,411,61,227
1091,L21_V01,13887,chair,0.3144,4,1005,690,140,29
1092,L21_V01,13887,book,0.4139,1,730,514,118,29
1093,L21_V01,13887,tvmonitor,0.3192,1,1255,308,24,95
1094,L21_V01,13971,person,0.9597,3,373,172,397,387
1095,L21_V01,13971,person,0.8798,3,0,70,117,269
1096,L21_V01,13971,person,0.8508,3,56,15,187,462
1097,L21_V01,13971,chair,0.9204,4,865,463,301,109
1098,L21_V01,13971,chair,0.5709,4,0,336,99,166
1099,L21_V01,13971,chair,0.3468,4,707,338,55,96
1100,L21_V01,13971,chair,0.3085,4,0,381,93,121
1101,L21_V01,13971,cell phone,0.6832,1,299,690,91,22
1102,L21_V01,13971,tvmonitor,0.6149,2,375,242,121,81
1103,L21_V01,13971,tvmonitor,0.3932,2,322,214,62,29
1104,L21_V01,13971,diningtable,0.5621,1,2,442,1274,195
1105,L21_V01,13971,remote,0.5552,1,0,258,37,28
1106,L21_V01,13971,book,0.447,6,1166,352,113,37
1107,L21_V01,13971,book,0.3748,6,1171,372,108,17
1108,L21_V01,13971,book,0.3388,6,1170,349,110,25
1109,L21_V01,13971,book,0.332,6,1176,325,103,35
1110,L21_V01,13971,book,0.3306,6,1188,332,90,22
1111,L21_V01,13971,book,0.3171,6,276,502,226,59
1112,L21_V01,14036,person,0.9621,3,24,71,526,481
1113,L21_V01,14036,person,0.9597,3,500,158,444,393
1114,L21_V01,14036,person,0.9486,3,870,119,324,344
1115,L21_V01,14036,chair,0.8685,2,545,260,100,129
1116,L21_V01,14036,chair,0.3449,2,367,434,148,66
1117,L21_V01,14036,diningtable,0.5433,2,0,448,1279,193
1118,L21_V01,14036,diningtable,0.3054,2,2,449,1279,269
1119,L21_V01,14036,tvmonitor,0.3491,1,1203,0,75,484
1120,L21_V01,14131,person,0.9513,7,143,270,262,292
1121,L21_V01,14131,person,0.9416,7,749,310,348,328
1122,L21_V01,14131,person,0.9333,7,400,309,179,184
1123,L21_V01,14131,person,0.9256,7,1049,119,163,519
1124,L21_V01,14131,person,0.9208,7,499,271,134,170
1125,L21_V01,14131,person,0.9204,7,776,189,128,277
1126,L21_V01,14131,person,0.84,7,1185,158,94,481
1127,L21_V01,14131,chair,0.8936,2,43,461,104,121
1128,L21_V01,14131,chair,0.7817,2,293,362,119,142
1129,L21_V01,14131,diningtable,0.6793,1,2,425,912,211
1130,L21_V01,14131,book,0.3271,1,684,512,201,41
1131,L21_V01,14187,person,0.9364,2,682,273,102,278
1132,L21_V01,14187,person,0.9082,2,569,276,102,293
1133,L21_V01,14187,tennis racket,0.3859,1,571,383,36,28
1134,L21_V01,14187,car,0.3449,1,437,311,62,46
1135,L21_V01,14346,person,0.9691,9,687,76,491,563
1136,L21_V01,14346,person,0.9407,9,418,201,109,295
1137,L21_V01,14346,person,0.9231,9,500,193,89,303
1138,L21_V01,14346,person,0.9196,9,258,180,102,316
1139,L21_V01,14346,person,0.9166,9,347,196,86,299
1140,L21_V01,14346,person,0.9089,9,562,208,88,288
1141,L21_V01,14346,person,0.9033,9,52,156,91,340
1142,L21_V01,14346,person,0.8942,9,208,167,87,328
1143,L21_V01,14346,person,0.8669,9,130,175,117,320
1144,L21_V01,14346,tie,0.8914,1,891,346,50,174
1145,L21_V01,14346,book,0.5054,1,793,513,164,97
1146,L21_V01,14637,person,0.9438,8,180,390,187,329
1147,L21_V01,14637,person,0.9411,8,935,380,183,337
1148,L21_V01,14637,person,0.9348,8,764,395,157,323
1149,L21_V01,14637,person,0.9279,8,516,410,143,308
1150,L21_V01,14637,person,0.9158,8,642,400,133,319
1151,L21_V01,14637,person,0.6092,8,316,395,188,325
1152,L21_V01,14637,person,0.5249,8,320,395,184,243
1153,L21_V01,14637,person,0.3069,8,224,690,118,29
1154,L21_V01,14637,frisbee,0.6327,1,225,579,114,40
1155,L21_V01,14637,backpack,0.3492,1,649,476,119,65
1156,L21_V01,14911,person,0.9439,3,652,217,249,346
1157,L21_V01,14911,person,0.7951,3,409,201,242,363
1158,L21_V01,14911,person,0.3759,3,401,200,250,515
1159,L21_V01,14911,bottle,0.4422,1,44,75,52,76
1160,L21_V01,14911,pottedplant,0.3403,2,1149,535,131,104
1161,L21_V01,14911,pottedplant,0.3311,2,1133,526,147,192
1162,L21_V01,14911,tvmonitor,0.3192,1,5,146,133,139
1163,L21_V01,15018,person,0.9452,9,592,148,223,570
1164,L21_V01,15018,person,0.9367,9,265,107,208,533
1165,L21_V01,15018,person,0.9312,9,3,98,228,542
1166,L21_V01,15018,person,0.9167,9,160,84,186,556
1167,L21_V01,15018,person,0.8997,9,891,160,214,485
1168,L21_V01,15018,person,0.8858,9,443,136,175,504
1169,L21_V01,15018,person,0.8764,9,1096,156,183,512
1170,L21_V01,15018,person,0.8647,9,762,131,180,569
1171,L21_V01,15018,person,0.364,9,0,189,74,450
1172,L21_V01,15194,person,0.9476,8,0,168,279,469
1173,L21_V01,15194,person,0.9373,8,955,227,173,284
1174,L21_V01,15194,person,0.9345,8,270,204,285,432
1175,L21_V01,15194,person,0.919,8,783,232,118,387
1176,L21_V01,15194,person,0.9173,8,688,243,122,319
1177,L21_V01,15194,person,0.8927,8,488,222,149,409
1178,L21_V01,15194,person,0.8804,8,591,224,134,363
1179,L21_V01,15194,person,0.8277,8,1155,220,124,378
1180,L21_V01,15194,chair,0.7264,5,884,400,27,71
1181,L21_V01,15194,chair,0.3934,5,238,415,50,65
1182,L21_V01,15194,chair,0.3546,5,239,415,53,178
1183,L21_V01,15194,chair,0.3094,5,964,405,21,69
1184,L21_V01,15194,chair,0.3001,5,256,497,36,98
1185,L21_V01,15194,tie,0.5202,3,573,340,59,243
1186,L21_V01,15194,tie,0.3681,3,583,337,52,249
1187,L21_V01,15194,tie,0.335,3,567,342,50,232
1188,L21_V01,15194,cell phone,0.3418,1,1029,512,118,21
1189,L21_V01,15194,book,0.3289,2,1099,407,111,50
1190,L21_V01,15194,book,0.3141,2,983,386,117,27
1191,L21_V01,15265,person,0.9618,3,108,72,553,567
1192,L21_V01,15265,person,0.9493,3,731,57,520,583
1193,L21_V01,15265,person,0.3239,3,0,93,53,625
1194,L21_V01,15265,laptop,0.9274,1,233,546,375,93
1195,L21_V01,15265,cell phone,0.3213,1,301,624,55,15
1196,L21_V01,15298,person,0.9467,3,0,98,476,620
1197,L21_V01,15298,person,0.9224,3,924,112,350,527
1198,L21_V01,15298,person,0.8542,3,473,93,404,546
1199,L21_V01,15376,person,0.9648,2,0,93,482,544
1200,L21_V01,15376,person,0.9564,2,538,55,492,584
1201,L21_V01,15437,person,0.8881,1,0,280,324,356
1202,L21_V01,15437,remote,0.5777,1,71,0,1072,635
1203,L21_V01,15437,cell phone,0.5211,2,71,0,1072,635
1204,L21_V01,15437,cell phone,0.3443,2,1,0,1151,637
1205,L21_V01,15437,laptop,0.3829,2,1,0,1151,637
1206,L21_V01,15437,laptop,0.323,2,71,0,1072,635
1207,L21_V01,15498,cell phone,0.9563,6,754,154,266,253
1208,L21_V01,15498,cell phone,0.9548,6,617,111,210,223
1209,L21_V01,15498,cell phone,0.9116,6,521,38,196,212
1210,L21_V01,15498,cell phone,0.9063,6,187,5,179,148
1211,L21_V01,15498,cell phone,0.8778,6,298,16,191,139
1212,L21_V01,15498,cell phone,0.8481,6,393,38,192,124
1213,L21_V01,15498,book,0.7435,1,1,135,561,502
1214,L21_V01,15498,diningtable,0.3678,1,0,2,1279,639
1215,L21_V01,15569,person,0.9589,2,879,224,399,415
1216,L21_V01,15569,person,0.9457,2,0,238,348,400
1217,L21_V01,15569,bench,0.6286,2,244,346,788,157
1218,L21_V01,15569,bench,0.3317,2,245,343,1034,195
1219,L21_V01,15569,laptop,0.5537,1,795,542,220,53
1220,L21_V01,15569,chair,0.309,1,595,542,161,95
1221,L21_V01,15569,cell phone,0.3075,1,795,555,54,23
1222,L21_V01,15639,person,0.9587,1,0,26,867,611
1223,L21_V01,15639,diningtable,0.6075,2,818,428,461,213
1224,L21_V01,15639,diningtable,0.5135,2,590,366,364,193
1225,L21_V01,15639,bench,0.4926,8,594,144,621,302
1226,L21_V01,15639,bench,0.4692,8,590,366,364,193
1227,L21_V01,15639,bench,0.4501,8,-4,108,1253,530
1228,L21_V01,15639,bench,0.4394,8,-1,106,1223,389
1229,L21_V01,15639,bench,0.3997,8,0,108,333,289
1230,L21_V01,15639,bench,0.395,8,818,428,461,213
1231,L21_V01,15639,bench,0.3886,8,588,142,629,411
1232,L21_V01,15639,bench,0.378,8,0,109,333,241
1233,L21_V01,15639,cup,0.3047,1,111,689,188,30
1234,L21_V01,15690,person,0.9604,1,542,38,582,679
1235,L21_V01,15690,chair,0.8968,2,942,261,235,377
1236,L21_V01,15690,chair,0.6649,2,0,207,394,232
1237,L21_V01,15690,diningtable,0.725,4,0,312,657,297
1238,L21_V01,15690,diningtable,0.6472,4,0,558,547,80
1239,L21_V01,15690,diningtable,0.3513,4,0,558,546,159
1240,L21_V01,15690,diningtable,0.3168,4,0,313,655,169
1241,L21_V01,15690,toothbrush,0.5207,1,596,532,52,106
1242,L21_V01,15690,bench,0.4316,1,1,285,1176,353
1243,L21_V01,15690,scissors,0.3562,1,596,532,52,106
1244,L21_V01,15741,person,0.9684,2,740,132,527,506
1245,L21_V01,15741,person,0.938,2,93,161,336,327
1246,L21_V01,15741,bench,0.7259,8,242,225,413,117
1247,L21_V01,15741,bench,0.4534,8,738,251,541,164
1248,L21_V01,15741,bench,0.415,8,740,251,231,115
1249,L21_V01,15741,bench,0.393,8,301,305,260,108
1250,L21_V01,15741,bench,0.3765,8,739,250,538,349
1251,L21_V01,15741,bench,0.3746,8,1081,265,198,157
1252,L21_V01,15741,bench,0.3744,8,505,332,466,101
1253,L21_V01,15741,bench,0.3237,8,241,226,413,184
1254,L21_V01,15741,chair,0.6523,4,58,266,106,233
1255,L21_V01,15741,chair,0.4503,4,0,295,104,215
1256,L21_V01,15741,chair,0.3969,4,0,298,82,212
1257,L21_V01,15741,chair,0.3447,4,0,266,161,244
1258,L21_V01,15741,diningtable,0.3482,1,1,392,932,247
1259,L21_V01,15826,person,0.9694,1,686,71,506,566
1260,L21_V01,15826,tie,0.8907,1,872,346,57,211
1261,L21_V01,15826,cell phone,0.6202,2,844,603,133,23
1262,L21_V01,15826,cell phone,0.3,2,842,621,143,18
1263,L21_V01,15827,person,0.9703,1,686,71,506,566
1264,L21_V01,15827,tie,0.8884,1,873,346,57,212
1265,L21_V01,15827,cell phone,0.4644,2,846,597,132,20
1266,L21_V01,15827,cell phone,0.325,2,844,597,145,41
1267,L21_V01,16263,person,0.9296,2,508,0,438,641
1268,L21_V01,16263,person,0.374,2,333,349,277,288
1269,L21_V01,16263,car,0.361,1,333,0,609,637
1270,L21_V01,16263,truck,0.3251,1,333,0,609,637
1271,L21_V01,16264,person,0.9228,2,507,0,439,640
1272,L21_V01,16264,person,0.5424,2,330,371,281,267
1273,L21_V01,16393,person,0.6046,3,392,0,555,564
1274,L21_V01,16393,person,0.495,3,324,1,621,716
1275,L21_V01,16393,person,0.3152,3,327,1,618,716
1276,L21_V01,16393,laptop,0.312,1,937,0,341,388
1277,L21_V01,16459,person,0.9245,11,615,174,264,387
1278,L21_V01,16459,person,0.5436,11,591,157,107,184
1279,L21_V01,16459,person,0.5301,11,488,402,289,161
1280,L21_V01,16459,person,0.5175,11,452,228,324,334
1281,L21_V01,16459,person,0.4915,11,454,228,175,230
1282,L21_V01,16459,person,0.4698,11,332,177,151,384
1283,L21_V01,16459,person,0.427,11,453,228,178,284
1284,L21_V01,16459,person,0.4153,11,455,182,89,62
1285,L21_V01,16459,person,0.4053,11,333,181,144,330
1286,L21_V01,16459,person,0.3065,11,455,228,171,181
1287,L21_V01,16459,person,0.3006,11,567,157,129,259
1288,L21_V01,16459,truck,0.6214,3,594,0,350,431
1289,L21_V01,16459,truck,0.3548,3,372,113,571,423
1290,L21_V01,16459,truck,0.3067,3,374,116,568,313
1291,L21_V01,16459,refrigerator,0.3793,1,938,0,341,637
1292,L21_V01,16459,car,0.3595,4,373,118,368,218
1293,L21_V01,16459,car,0.342,4,372,113,571,423
1294,L21_V01,16459,car,0.3081,4,374,117,367,134
1295,L21_V01,16459,car,0.3008,4,374,116,568,313
1296,L21_V01,16541,person,0.8979,9,334,160,292,403
1297,L21_V01,16541,person,0.7933,9,774,145,169,416
1298,L21_V01,16541,person,0.6322,9,583,302,306,261
1299,L21_V01,16541,person,0.5521,9,567,158,64,75
1300,L21_V01,16541,person,0.5094,9,583,302,309,418
1301,L21_V01,16541,person,0.4902,9,564,230,105,93
1302,L21_V01,16541,person,0.3612,9,539,230,131,124
1303,L21_V01,16541,person,0.3553,9,755,152,143,275
1304,L21_V01,16541,person,0.3368,9,756,267,110,159
1305,L21_V01,16541,truck,0.6025,1,334,88,489,272
1306,L21_V01,16541,car,0.3422,2,335,88,486,266
1307,L21_V01,16541,car,0.3286,2,336,88,483,221
1308,L21_V01,16719,person,0.9271,12,732,164,157,180
1309,L21_V01,16719,person,0.8921,12,694,183,70,172
1310,L21_V01,16719,person,0.8777,12,463,184,174,368
1311,L21_V01,16719,person,0.7964,12,333,272,194,364
1312,L21_V01,16719,person,0.6359,12,373,182,152,152
1313,L21_V01,16719,person,0.4265,12,0,1,351,640
1314,L21_V01,16719,person,0.417,12,816,352,127,123
1315,L21_V01,16719,person,0.411,12,861,296,81,77
1316,L21_V01,16719,person,0.3824,12,411,182,98,94
1317,L21_V01,16719,person,0.3716,12,845,351,98,66
1318,L21_V01,16719,person,0.33,12,817,350,126,280
1319,L21_V01,16719,person,0.3068,12,332,190,31,105
1320,L21_V01,16719,truck,0.9144,3,503,98,271,211
1321,L21_V01,16719,truck,0.5593,3,334,36,174,238
1322,L21_V01,16719,truck,0.4363,3,847,188,76,43
1323,L21_V01,16719,car,0.6914,1,848,188,75,43
1324,L21_V01,16719,bed,0.5261,1,441,331,445,305
1325,L21_V01,16985,person,0.9697,1,693,72,504,565
1326,L21_V01,16985,tie,0.9039,1,877,344,57,202
1327,L21_V01,16985,cell phone,0.8514,1,823,578,155,53
1328,L21_V01,16986,person,0.97,1,695,72,504,565
1329,L21_V01,16986,tie,0.9005,1,879,344,56,205
1330,L21_V01,16986,cell phone,0.8161,1,823,578,155,54
1331,L21_V01,17261,person,0.9065,5,467,204,341,515
1332,L21_V01,17261,person,0.8976,5,388,99,199,514
1333,L21_V01,17261,person,0.8695,5,543,110,93,113
1334,L21_V01,17261,person,0.8179,5,351,121,121,413
1335,L21_V01,17261,person,0.3057,5,984,240,104,145
1336,L21_V01,17261,handbag,0.7617,1,529,331,274,220
1337,L21_V01,17261,backpack,0.3994,1,527,330,279,223
1338,L21_V01,17262,person,0.9014,4,372,98,213,513
1339,L21_V01,17262,person,0.874,4,468,201,345,438
1340,L21_V01,17262,person,0.8481,4,549,110,100,113
1341,L21_V01,17262,person,0.5678,4,355,125,118,409
1342,L21_V01,17262,handbag,0.4574,1,535,331,265,223
1343,L21_V01,17348,person,0.8997,4,386,178,227,342
1344,L21_V01,17348,person,0.8911,4,470,252,277,311
1345,L21_V01,17348,person,0.8658,4,741,180,140,189
1346,L21_V01,17348,person,0.3064,4,551,253,143,197
1347,L21_V01,17348,bench,0.4232,1,248,558,929,80
1348,L21_V01,17348,backpack,0.4195,2,392,266,69,112
1349,L21_V01,17348,backpack,0.3048,2,778,264,103,107
1350,L21_V01,17348,handbag,0.3747,2,602,363,85,60
1351,L21_V01,17348,handbag,0.3589,2,710,350,110,93
1352,L21_V01,17419,person,0.9124,1,2,70,719,566
1353,L21_V01,17419,cell phone,0.3435,1,582,341,93,18
1354,L21_V01,17522,person,0.9239,1,222,34,405,528
1355,L21_V01,17522,snowboard,0.863,1,246,556,940,82
1356,L21_V01,17633,person,0.9091,3,570,264,270,375
1357,L21_V01,17633,person,0.4144,3,740,228,109,409
1358,L21_V01,17633,person,0.3248,3,756,226,95,172
1359,L21_V01,17633,frisbee,0.6776,1,746,266,105,66
1360,L21_V01,17633,dog,0.3957,1,595,552,114,87
1361,L21_V01,17633,umbrella,0.3921,1,746,266,105,66
1362,L21_V01,17793,person,0.9356,11,159,259,104,257
1363,L21_V01,17793,person,0.935,11,256,249,116,268
1364,L21_V01,17793,person,0.9305,11,435,260,110,258
1365,L21_V01,17793,person,0.9267,11,1013,249,106,370
1366,L21_V01,17793,person,0.9209,11,536,263,103,256
1367,L21_V01,17793,person,0.9103,11,345,302,101,215
1368,L21_V01,17793,person,0.9102,11,906,262,121,341
1369,L21_V01,17793,person,0.8952,11,701,280,89,297
1370,L21_V01,17793,person,0.8906,11,632,275,75,245
1371,L21_V01,17793,person,0.8856,11,747,280,126,309
1372,L21_V01,17793,person,0.8665,11,833,239,97,349
1373,L21_V01,17793,handbag,0.4838,2,342,350,38,99
1374,L21_V01,17793,handbag,0.3329,2,343,392,33,56
1375,L21_V01,17793,chair,0.4659,1,390,598,91,41
1376,L21_V01,17793,frisbee,0.3795,1,700,349,78,58
1377,L21_V01,17794,person,0.9356,11,159,259,104,257
1378,L21_V01,17794,person,0.9348,11,256,249,116,268
1379,L21_V01,17794,person,0.9305,11,435,260,110,258
1380,L21_V01,17794,person,0.9264,11,1014,249,106,370
1381,L21_V01,17794,person,0.9208,11,536,263,103,256
1382,L21_V01,17794,person,0.91,11,345,302,101,215
1383,L21_V01,17794,person,0.9097,11,906,262,122,341
1384,L21_V01,17794,person,0.8948,11,701,280,89,297
1385,L21_V01,17794,person,0.8904,11,632,275,75,245
1386,L21_V01,17794,person,0.8874,11,747,280,126,309
1387,L21_V01,17794,person,0.8658,11,833,239,97,349
1388,L21_V01,17794,handbag,0.4871,2,342,350,38,99
1389,L21_V01,17794,handbag,0.3364,2,343,392,33,56
1390,L21_V01,17794,chair,0.4639,1,391,598,91,41
1391,L21_V01,17794,frisbee,0.3986,1,700,349,78,58
1392,L21_V01,17827,person,0.9613,2,313,178,361,456
1393,L21_V01,17827,person,0.7552,2,313,179,361,456
1394,L21_V01,17827,tie,0.8703,1,460,367,39,137
1395,L21_V01,17827,cell phone,0.8345,1,429,541,104,36
1396,L21_V01,17827,boat,0.6515,5,548,216,55,20
1397,L21_V01,17827,boat,0.5597,5,632,214,48,20
1398,L21_V01,17827,boat,0.4168,5,81,228,45,19
1399,L21_V01,17827,boat,0.3337,5,82,236,42,12
1400,L21_V01,17827,boat,0.3213,5,503,185,35,12
1401,L21_V01,17828,person,0.9629,1,313,178,361,457
1402,L21_V01,17828,tie,0.8694,1,460,367,39,137
1403,L21_V01,17828,cell phone,0.7864,1,429,541,104,36
1404,L21_V01,17828,boat,0.6539,5,548,216,55,20
1405,L21_V01,17828,boat,0.5595,5,632,214,48,20
1406,L21_V01,17828,boat,0.4167,5,81,228,45,19
1407,L21_V01,17828,boat,0.3329,5,82,236,42,12
1408,L21_V01,17828,boat,0.3213,5,503,185,35,12
1409,L21_V01,18867,person,0.956,1,403,64,546,573
1410,L21_V01,18867,tie,0.8841,1,626,370,62,228
1411,L21_V01,18867,cell phone,0.4301,1,476,576,194,62
1412,L21_V01,19244,person,0.9667,1,888,130,358,407
1413,L21_V01,19244,tie,0.8473,1,1035,335,39,159
1414,L21_V01,19244,cell phone,0.4352,1,1007,516,110,20
1415,L21_V01,19322,person,0.9608,2,898,131,349,407
1416,L21_V01,19322,person,0.9194,2,341,122,512,416
1417,L21_V01,19322,tie,0.8662,2,1043,334,43,158
1418,L21_V01,19322,tie,0.6435,2,427,518,69,19
1419,L21_V01,19322,car,0.4896,1,869,362,53,64
1420,L21_V01,19487,person,0.9639,18,900,129,345,409
1421,L21_V01,19487,person,0.7786,18,176,499,14,36
1422,L21_V01,19487,person,0.7022,18,192,504,12,31
1423,L21_V01,19487,person,0.6555,18,119,499,15,37
